Id	WT30_a	WT30_b	WT30_c	Fluco_a	Fluco_b	Fluco_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.Fluco_a	norm.Fluco_b	norm.Fluco_c	baseMean	WT	Fluco	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_03346	400	319	381	239	181	436	234	320	358	280	333	357	313.71	304	323	1.067	0.093	0.686181772048664	0.875030426682069	0.0287	0.0435	0.0351	0.0351	TRUE	0.4847
CNAG_03347	12042	7132	7894	7097	4308	9111	7052	7163	7407	8329	7914	7463	7554.75	7207	7902	1.096	0.133	0.257611063682912	0.587564929108504	0.0016	0.0288	0.0098	0.0098	TRUE	0.0291
CNAG_03348	5107	3301	2718	2386	1479	3046	2991	3315	2550	2800	2717	2495	2811.47	2952	2671	0.904	-0.145	0.355631977942934	0.669036587850806	0.0097	0.0299	0.0173	0.0173	TRUE	0.1716
CNAG_03349	6309	3673	4025	3274	1869	4210	3695	3689	3777	3842	3434	3449	3647.48	3720	3575	0.961	-0.057	0.636696311725437	0.851194713225903	0.0018	0.0295	0.0103	0.0103	TRUE	0.0521
CNAG_03352	2323	1525	1777	1195	918	1629	1360	1532	1667	1402	1686	1334	1497.12	1520	1474	0.969	-0.045	0.786864520883923	0.917493575037668	0.0121	0.0314	0.0195	0.0195	TRUE	0.1853
CNAG_03353	5754	2452	2837	2366	1294	3339	3370	2463	2662	2777	2377	2735	2730.57	2832	2630	0.929	-0.107	0.545445607974914	0.804126115659161	0.016	0.03	0.022	0.022	TRUE	0.3382
CNAG_03354	585	508	722	359	189	624	343	510	677	421	347	511	468.32	510	426	0.839	-0.252	0.376275923965941	0.682906266168266	0.0692	0.0385	0.0564	0.0564	TRUE	0.1578
CNAG_03355	10133	8346	5996	7392	5982	7018	5934	8382	5626	8675	10990	5749	7559.3	6647	8471	1.274	0.349	0.19449755890992	0.518831597439676	0.0737	0.0288	0.0521	0.0521	TRUE	0.2027
CNAG_03356	1081	753	864	660	447	873	633	756	811	775	821	715	751.82	733	770	1.05	0.07	0.675023362131001	0.868606240871915	0.0095	0.0346	0.0189	0.0189	TRUE	0.1754
CNAG_03357	1502	843	942	777	415	1154	880	847	884	912	762	945	871.62	870	873	1.006	0.009	0.955130074571895	0.983603006762136	0.0045	0.0337	0.0155	0.0155	TRUE	0.1377
CNAG_03358	47440	25568	24019	23288	14759	29264	27783	25678	22538	27329	27114	23971	25735.7	25333	26138	1.032	0.045	0.756927543516865	0.906124152907729	0.0066	0.0284	0.0152	0.0152	TRUE	0.114
CNAG_03359	16359	5111	6051	5429	3628	8268	9581	5133	5678	6371	6665	6773	6700.08	6797	6603	0.971	-0.042	0.865650413941897	0.951321496216697	0.0529	0.0289	0.0444	0.0444	TRUE	1.5695
CNAG_03360	5489	3009	2799	2219	1360	3024	3215	3022	2626	2604	2498	2477	2740.45	2954	2526	0.855	-0.226	0.106361447641808	0.407065276906699	0.005	0.03	0.0137	0.0137	TRUE	0.1145
CNAG_03361	1853	1025	1031	769	523	1205	1085	1029	967	902	961	987	988.73	1027	950	0.925	-0.113	0.406722855274086	0.707801970816309	0.002	0.0331	0.0123	0.0123	TRUE	0.0312
CNAG_03362	1898	1236	1249	947	612	1548	1112	1241	1172	1111	1124	1268	1171.43	1175	1168	0.996	-0.006	0.963326215738451	0.985946552012372	0.0036	0.0323	0.0133	0.0133	TRUE	0.0695
CNAG_03363	2268	905	1012	947	599	1338	1328	909	950	1111	1100	1096	1082.42	1062	1102	1.037	0.052	0.788562361747728	0.918199237470326	0.0218	0.0327	0.0262	0.0262	TRUE	0.5837
CNAG_03364	1500	931	1056	1047	639	1392	878	935	991	1229	1174	1140	1057.87	935	1181	1.264	0.338	0.0119881720414536	0.13742276209099	0.0019	0.0328	0.012	0.012	TRUE	0.0343
CNAG_03365	4534	3005	3552	3154	2402	3907	2655	3018	3333	3701	4413	3200	3386.79	3002	3771	1.256	0.329	0.0692895921300815	0.333373681853437	0.019	0.0296	0.0233	0.0233	TRUE	0.2409
CNAG_03366	1579	759	728	497	310	986	925	762	683	583	569	808	721.76	790	653	0.829	-0.271	0.209655369387813	0.53761025443421	0.031	0.0349	0.0322	0.0322	TRUE	0.5135
CNAG_03367	3064	1727	1987	1828	1126	2269	1794	1734	1864	2145	2069	1859	1910.97	1797	2024	1.125	0.17	0.197270344179821	0.522426855075968	0.003	0.0307	0.012	0.012	TRUE	0.0635
CNAG_03368	4706	3575	3288	2995	1664	4013	2756	3590	3085	3515	3057	3287	3215.11	3144	3286	1.046	0.065	0.684111751354685	0.874006359754956	0.011	0.0297	0.0179	0.0179	TRUE	0.1874
CNAG_03369	1804	136	139	128	56	214	1057	137	130	150	103	175	291.99	441	143	0.324	-1.627	0.0962275857266378	0.392786412735488	0.684	0.0447	0.3123	0.684	TRUE	17.6466
CNAG_03370	9351	7400	8024	7585	6194	8342	5476	7432	7529	8901	11379	6833	7925.2	6812	9038	1.326	0.408	0.0793595692333654	0.355586561091255	0.046	0.0288	0.0388	0.0388	TRUE	0.1809
CNAG_03372	8311	4469	3369	4256	2798	4719	4867	4488	3161	4995	5140	3866	4419.54	4172	4667	1.118	0.161	0.455967945558128	0.741585434961038	0.0366	0.0293	0.0334	0.0334	TRUE	0.5471
CNAG_03373	2493	1517	1700	1369	962	1695	1460	1524	1595	1607	1767	1388	1556.84	1526	1587	1.039	0.055	0.719305520415966	0.890232479900428	0.0075	0.0313	0.0161	0.0161	TRUE	0.1474
CNAG_03374	358	200	310	233	169	344	210	201	291	273	310	282	261.18	234	288	1.233	0.303	0.170487974078145	0.486908886813042	0.019	0.0466	0.0311	0.0311	TRUE	0.5015
CNAG_03375	17229	9928	9012	7514	4366	9734	10090	9971	8456	8818	8021	7974	8888.28	9506	8271	0.87	-0.201	0.149678403236807	0.460576676947958	0.0061	0.0288	0.0139	0.0139	TRUE	0.1139
CNAG_03376	6344	3654	2663	2951	2203	3106	3715	3670	2499	3463	4047	2544	3323.07	3295	3351	1.017	0.024	0.920719137101855	0.973429946520745	0.0504	0.0297	0.0408	0.0408	TRUE	0.3471
CNAG_03377	775	400	553	408	242	563	454	402	519	479	445	461	459.84	458	462	1.008	0.011	0.94739083961775	0.980638721793791	0.0068	0.0387	0.0191	0.0191	TRUE	0.1531
CNAG_03378	3306	1412	1814	1211	552	1982	1936	1418	1702	1421	1014	1624	1519.2	1685	1353	0.804	-0.315	0.159744417679576	0.471522050124396	0.0372	0.0314	0.0355	0.0355	TRUE	0.4729
CNAG_03379	1434	1144	1200	809	553	1146	840	1149	1126	949	1016	939	1003.14	1038	968	0.933	-0.1	0.575888365009045	0.820580418374408	0.0153	0.033	0.0222	0.0222	TRUE	0.342
CNAG_03380	1829	793	886	997	547	1180	1071	796	831	1170	1005	967	973.41	899	1047	1.163	0.217	0.242174297944168	0.573325655587623	0.0176	0.0331	0.0238	0.0238	TRUE	0.3383
CNAG_03381	977	599	512	484	373	713	572	602	480	568	685	584	581.91	551	612	1.108	0.148	0.398731136493259	0.700102656862226	0.0094	0.0365	0.0203	0.0203	TRUE	0.147
CNAG_03382	3446	2037	1667	1863	1523	2174	2018	2046	1564	2186	2798	1781	2065.53	1876	2255	1.201	0.264	0.2244066677808	0.55500691171057	0.0354	0.0305	0.0335	0.0335	TRUE	0.2742
CNAG_03383	1367	849	1030	632	353	1048	801	853	966	742	648	858	811.4	873	749	0.861	-0.216	0.223202218386428	0.552810769742956	0.0127	0.0341	0.0213	0.0213	TRUE	0.1946
CNAG_03384	47	22	38	19	18	56	28	22	36	22	33	46	31.09	29	34	1.198	0.261	0.57028792205744	NA	0.0616	0.1828	0.1194	0.1194	TRUE	0.2259
CNAG_03385	4104	2487	2391	1661	1228	2421	2404	2498	2244	1949	2256	1983	2222.2	2382	2063	0.865	-0.209	0.125914087931319	0.429925909861748	0.0041	0.0304	0.0129	0.0129	TRUE	0.0789
CNAG_03386	3112	2033	2598	1673	1056	2212	1823	2042	2438	1963	1940	1812	2002.9	2101	1905	0.907	-0.141	0.387504960199013	0.690967890373379	0.0112	0.0306	0.0186	0.0186	TRUE	0.2389
CNAG_03387	778	392	659	292	200	620	456	394	618	343	367	508	447.61	489	406	0.832	-0.265	0.293988180804838	0.619603451110024	0.0488	0.0389	0.0435	0.0435	TRUE	0.6189
CNAG_03388	3720	2201	2281	1535	954	2667	2179	2210	2140	1801	1753	2185	2044.68	2176	1913	0.88	-0.185	0.212791525753898	0.541088766204157	0.007	0.0306	0.0153	0.0153	TRUE	0.1894
CNAG_03389	4775	3412	5030	2943	1506	5069	2796	3427	4720	3454	2767	4152	3552.62	3648	3458	0.948	-0.076	0.755270942918526	0.905615956907942	0.0547	0.0296	0.0429	0.0429	TRUE	0.4249
CNAG_03390	1768	1170	1351	919	369	1447	1035	1175	1268	1078	678	1185	1069.98	1159	980	0.848	-0.238	0.313346126084288	0.636049561525455	0.0447	0.0327	0.0391	0.0391	TRUE	0.8384
CNAG_03391	2228	1522	1426	1343	815	1678	1305	1529	1338	1576	1497	1375	1436.55	1391	1483	1.066	0.092	0.525422556186012	0.78993870032496	0.0051	0.0316	0.0146	0.0146	TRUE	0.0903
CNAG_03392	1067	846	795	518	413	864	625	850	746	608	759	708	715.81	740	692	0.934	-0.098	0.60296078204174	0.834118797969189	0.0168	0.0349	0.0241	0.0241	TRUE	0.219
CNAG_03393	919	569	629	508	304	785	538	571	590	596	558	643	582.92	566	599	1.061	0.085	0.569057533110303	0.816471838795549	0.002	0.0365	0.0143	0.0143	TRUE	0.0495
CNAG_03394	759	457	488	402	271	621	445	459	458	472	498	509	473.28	454	493	1.087	0.12	0.408990262737643	0.708657483739444	0	0.0384	0.013	0.013	TRUE	0.0166
CNAG_03395	3197	2524	2945	2227	1398	2724	1872	2535	2763	2613	2568	2231	2430.62	2390	2471	1.034	0.048	0.802541165327419	0.925003995004132	0.0235	0.0302	0.0263	0.0263	TRUE	0.4396
CNAG_03396	5356	3223	2622	2453	1730	3158	3137	3237	2460	2879	3178	2587	2912.95	2945	2881	0.978	-0.032	0.851984889153292	0.94605584110756	0.0158	0.0299	0.0213	0.0213	TRUE	0.2511
CNAG_03397	7361	3969	3601	2866	1746	3846	4311	3986	3379	3363	3208	3150	3566.24	3892	3240	0.832	-0.265	0.074964505815128	0.3450961569067	0.0075	0.0296	0.0156	0.0156	TRUE	0.1618
CNAG_03398	38	16	31	10	10	24	22	16	29	12	18	20	19.53	22	17	0.738	-0.438	0.408872538795255	NA	0	0.2743	0.1469	0.1469	TRUE	0.1571
CNAG_03399	8143	5735	5077	4139	2369	5576	4769	5760	4764	4857	4352	4568	4844.93	5098	4592	0.901	-0.15	0.301439676634499	0.625103064407689	0.0075	0.0292	0.015	0.015	TRUE	0.1571
CNAG_03400	721	430	541	379	272	712	422	432	508	445	500	583	481.57	454	509	1.124	0.169	0.363898002706352	0.673474999211611	0.0127	0.0382	0.0229	0.0229	TRUE	0.1989
CNAG_03401	2765	1674	1894	1522	961	2192	1619	1681	1777	1786	1765	1796	1737.49	1692	1782	1.054	0.075	0.535080333980368	0.796755581265076	8e-04	0.031	0.01	0.01	TRUE	0.0231
CNAG_03402	2638	1284	1398	1505	941	1857	1545	1290	1312	1766	1729	1521	1527.05	1382	1672	1.208	0.273	0.0753072000543302	0.346174566124477	0.0074	0.0314	0.0163	0.0163	TRUE	0.13
CNAG_03403	1415	747	847	804	458	919	829	750	795	944	841	753	818.57	791	846	1.068	0.095	0.549044070777949	0.806222261331319	0.0066	0.0341	0.0167	0.0167	TRUE	0.124
CNAG_03404	1064	480	590	362	210	657	623	482	554	425	386	538	501.27	553	450	0.815	-0.294	0.150334042559877	0.461201881144925	0.0206	0.0378	0.028	0.028	TRUE	0.3544
CNAG_03405	4427	3052	2990	1823	1086	2867	2593	3065	2806	2139	1995	2348	2491.07	2821	2161	0.767	-0.383	0.00825520180184338	0.112386915788422	0.0063	0.0301	0.0147	0.0147	TRUE	0.0704
CNAG_03406	462	406	468	274	135	446	271	408	439	322	248	365	342.06	373	312	0.842	-0.249	0.338335745063636	0.65426286041639	0.0481	0.0423	0.0454	0.0454	TRUE	0.6881
CNAG_03407	73	35	56	30	18	58	43	35	53	35	33	48	41.04	44	39	0.899	-0.153	0.685369521790486	NA	0.0161	0.1453	0.0773	0.0773	TRUE	0.3205
CNAG_03408	36134	13276	8829	13803	10812	11561	21162	13333	8285	16198	19863	9470	14718.5	14260	15177	1.064	0.09	0.802587647975394	0.925003995004132	0.1301	0.0285	0.0928	0.0928	TRUE	0.3661
CNAG_03409	3858	2671	2605	2231	1260	3005	2259	2683	2444	2618	2315	2462	2463.46	2462	2465	1.002	0.003	0.985155176992097	0.992899476565535	0.0052	0.0302	0.0137	0.0137	TRUE	0.0743
CNAG_03410	5858	3017	3245	3050	1977	3974	3431	3030	3045	3579	3632	3255	3328.7	3169	3489	1.1	0.138	0.298736936211083	0.622937732758905	0.0038	0.0297	0.0124	0.0124	TRUE	0.0643
CNAG_03411	910	405	537	409	213	689	533	407	504	480	391	564	479.87	481	478	0.997	-0.004	0.985495890713099	0.992899476565535	0.0237	0.0382	0.03	0.03	TRUE	0.1936
CNAG_03412	4245	2647	2425	3613	2506	3766	2486	2658	2275	4240	4604	3085	3224.77	2473	3976	1.607	0.684	0.000386059940061996	0.0179926475715025	0.0224	0.0297	0.0264	0.0264	TRUE	0.4708
CNAG_03413	2453	1458	1389	997	747	1574	1437	1464	1303	1170	1372	1289	1339.32	1401	1277	0.911	-0.135	0.341716434941851	0.656790920260001	0.0039	0.0318	0.0138	0.0138	TRUE	0.0641
CNAG_03414	581	439	641	302	201	513	340	441	601	354	369	420	421.09	461	381	0.829	-0.27	0.276601611355757	0.603409135535691	0.0414	0.0396	0.0417	0.0417	TRUE	0.3014
CNAG_03415	391	243	273	136	87	216	229	244	256	160	160	177	204.26	243	166	0.684	-0.548	0.00388757519002335	0.07566211502013	0	0.0517	0.0205	0.0205	TRUE	0.0439
CNAG_03416	2614	1650	1893	1570	933	1995	1531	1657	1776	1842	1714	1634	1692.49	1655	1730	1.046	0.065	0.640852078210438	0.85331197495018	0.0042	0.0311	0.0132	0.0132	TRUE	0.0528
CNAG_03417	1190	470	537	530	362	716	697	472	504	622	665	587	591.06	558	625	1.117	0.159	0.43975861036833	0.730209896902798	0.0233	0.0363	0.0288	0.0288	TRUE	0.5765
CNAG_03418	16368	10700	9311	8444	4874	10456	9586	10746	8737	9909	8954	8565	9416.23	9690	9143	0.944	-0.084	0.566716366259053	0.815106435699883	0.0076	0.0287	0.0153	0.0153	TRUE	0.111
CNAG_03419	2126	1293	1450	1077	797	1904	1245	1299	1361	1264	1464	1560	1365.33	1302	1429	1.099	0.136	0.360208430179902	0.672010174256311	0.0055	0.0317	0.0151	0.0151	TRUE	0.1244
CNAG_03420	4173	2150	1806	2700	2016	3375	2444	2159	1695	3169	3704	2765	2655.77	2099	3213	1.529	0.612	0.00215985076414157	0.0549428172471869	0.0264	0.03	0.0283	0.0283	TRUE	0.2946
CNAG_03421	291	144	223	88	50	199	170	145	209	103	92	163	147.07	175	119	0.691	-0.534	0.0769962643105513	0.349880587533363	0.0554	0.0609	0.058	0.058	TRUE	0.8179
CNAG_03422	2391	1375	1347	1087	638	1635	1400	1381	1264	1276	1172	1339	1305.36	1348	1262	0.937	-0.094	0.494780234194378	0.770717686101758	0.0026	0.0319	0.0127	0.0127	TRUE	0.0449
CNAG_03423	2514	1012	1148	1080	567	1610	1472	1016	1077	1267	1042	1319	1198.96	1188	1209	1.018	0.025	0.90226299021918	0.965468274266711	0.0274	0.0322	0.0295	0.0295	TRUE	0.5303
CNAG_03424	1479	343	824	476	387	800	866	344	773	559	711	655	651.46	661	642	0.969	-0.046	0.888608780149445	0.961235037488615	0.1154	0.0356	0.0745	0.0745	TRUE	2.0627
CNAG_03425	2149	1041	1016	1062	660	1503	1259	1045	953	1246	1212	1231	1157.89	1086	1230	1.132	0.179	0.271299945592951	0.59922844406317	0.0092	0.0324	0.0181	0.0181	TRUE	0.2368
CNAG_03426	3176	1892	1736	1126	768	1523	1860	1900	1629	1321	1411	1248	1561.5	1796	1327	0.738	-0.439	0.00201123366914197	0.0534421807120552	0.0042	0.0313	0.0139	0.0139	TRUE	0.08
CNAG_03427	1488	917	1026	733	492	1301	871	921	963	860	904	1066	930.82	918	943	1.029	0.041	0.7916850359411	0.919074355360713	0.0068	0.0334	0.0164	0.0164	TRUE	0.1591
CNAG_03431	2246	1395	1421	1099	846	1711	1315	1401	1333	1290	1554	1402	1382.54	1350	1415	1.047	0.067	0.635009591849939	0.850185834338826	0.0039	0.0317	0.0135	0.0135	TRUE	0.085
CNAG_03432	2038	1048	970	829	609	1103	1194	1053	910	973	1119	904	1025.24	1052	999	0.947	-0.079	0.655127506372347	0.861497070107311	0.0141	0.0329	0.0215	0.0215	TRUE	0.169
CNAG_03433	4669	2779	3089	2690	1748	3087	2734	2791	2899	3157	3211	2529	2886.78	2808	2966	1.055	0.078	0.609016383221522	0.836829170169482	0.0078	0.0299	0.0163	0.0163	TRUE	0.2041
CNAG_03434	2790	1455	1652	1486	1034	2041	1634	1461	1550	1744	1900	1672	1660.12	1548	1772	1.143	0.192	0.151861580720618	0.461731520429117	0.0028	0.0311	0.0124	0.0124	TRUE	0.0466
CNAG_03435	19726	9000	11533	7541	4229	12376	11553	9039	10822	8850	7769	10138	9694.96	10471	8919	0.852	-0.231	0.179826576450362	0.500519917452294	0.0163	0.0287	0.0213	0.0213	TRUE	0.1749
CNAG_03436	2905	2108	2158	1460	857	2050	1701	2117	2025	1713	1574	1679	1801.73	1948	1655	0.851	-0.233	0.119624785519126	0.421525527339747	0.0072	0.0309	0.0156	0.0156	TRUE	0.1503
CNAG_03437	960	370	584	626	441	1030	562	372	548	735	810	844	645.05	494	796	1.61	0.687	0.00105665439687991	0.0358869059791395	0.0258	0.0357	0.0301	0.0301	TRUE	0.5407
CNAG_03438	120375	71485	60644	62455	40860	75482	70498	71793	56905	73293	75064	61830	68230.64	66399	70062	1.055	0.077	0.634403837559969	0.850185834338826	0.0111	0.0283	0.0191	0.0191	TRUE	0.1916
CNAG_03439	17284	8213	8853	7116	4070	10532	10122	8248	8307	8351	7477	8627	8522.18	8892	8152	0.917	-0.125	0.408144862597873	0.707911025531947	0.0097	0.0288	0.0164	0.0164	TRUE	0.1793
CNAG_03440	1112	264	335	255	148	502	651	265	314	299	272	411	368.85	410	327	0.798	-0.325	0.361830042151369	0.672963827304541	0.1386	0.0412	0.0886	0.0886	TRUE	3.1324
CNAG_03441	2474	1054	1741	1254	687	1883	1449	1059	1634	1472	1262	1542	1402.88	1381	1425	1.033	0.047	0.81958196392952	0.934636692211107	0.0287	0.0316	0.0299	0.0299	TRUE	0.4975
CNAG_03442	571	339	469	337	185	628	334	340	440	395	340	514	394.12	371	416	1.126	0.172	0.454523629847785	0.741237729662496	0.0308	0.0404	0.0354	0.0354	TRUE	0.4988
CNAG_03443	5	6	5	3	3	9	3	6	5	4	6	7	5.01	5	6	1.24	0.31	0.742147681735801	NA	0	0.9877	0.4361	0.4361	TRUE	0.2524
CNAG_03444	2443	1226	1440	1278	966	1611	1431	1231	1351	1500	1775	1320	1434.55	1338	1532	1.142	0.192	0.259434375133581	0.588320978930241	0.013	0.0316	0.0202	0.0202	TRUE	0.2271
CNAG_03445	1465	787	827	832	530	1149	858	790	776	976	974	941	885.94	808	964	1.191	0.252	0.058456308322333	0.309488829716498	0	0.0336	0.0116	0.0116	TRUE	0.0359
CNAG_03446	1708	1027	1243	946	662	1209	1000	1031	1166	1110	1216	990	1085.79	1066	1105	1.036	0.051	0.747641488949107	0.903252773309375	0.0076	0.0326	0.0168	0.0168	TRUE	0.1016
CNAG_03447	2372	1307	1482	1108	532	1824	1389	1313	1391	1300	977	1494	1310.69	1364	1257	0.923	-0.115	0.551177155708748	0.808097850562654	0.0216	0.0319	0.0259	0.0259	TRUE	0.4028
CNAG_03448	2884	1685	1933	1485	763	1786	1689	1692	1814	1743	1402	1463	1633.75	1732	1536	0.887	-0.172	0.249557625915838	0.580309660429582	0.0069	0.0312	0.0155	0.0155	TRUE	0.1668
CNAG_03449	469	324	527	274	182	511	275	325	495	322	334	419	361.51	365	358	0.985	-0.022	0.93467938257328	0.977867910491626	0.0552	0.0415	0.0489	0.0489	TRUE	1.1128
CNAG_03450	6655	4541	3931	3655	2127	4649	3898	4561	3689	4289	3908	3808	4025.29	4049	4002	0.988	-0.017	0.909527015492438	0.969504172607549	0.0079	0.0294	0.0155	0.0155	TRUE	0.1483
CNAG_03451	2363	1416	1444	1220	855	1769	1384	1422	1355	1432	1571	1449	1435.41	1387	1484	1.069	0.096	0.442682548791912	0.731313861328942	6e-04	0.0316	0.0106	0.0106	TRUE	0.0302
CNAG_03452	3796	3000	2634	1960	1323	2474	2223	3013	2472	2300	2430	2027	2410.81	2569	2252	0.876	-0.19	0.276048866214883	0.603101568038874	0.0159	0.0302	0.0215	0.0215	TRUE	0.2766
CNAG_03453	2775	1260	1347	1058	511	1627	1625	1265	1264	1242	939	1333	1277.95	1385	1171	0.847	-0.24	0.234369062650551	0.566274572066709	0.0256	0.032	0.0286	0.0286	TRUE	0.3485
CNAG_03454	40	33	36	8	3	38	23	33	34	9	6	31	22.73	30	15	0.536	-0.9	0.172898301145186	NA	0.2881	0.2396	0.2618	0.2618	TRUE	4.2683
CNAG_03455	599	366	480	353	282	592	351	368	450	414	518	485	431.01	390	472	1.212	0.278	0.144979359630112	0.453771181979541	0.013	0.0394	0.0237	0.0237	TRUE	0.2146
CNAG_03456	2457	1939	2352	1402	874	2069	1439	1947	2207	1645	1606	1695	1756.5	1864	1649	0.885	-0.176	0.363481928986863	0.673440248130427	0.0215	0.0309	0.0266	0.0266	TRUE	0.4436
CNAG_03457	15058	9813	10693	5639	2343	9243	8819	9855	10034	6618	4304	7571	7866.84	9569	6164	0.644	-0.634	0.00495521563728791	0.0864944061326864	0.0393	0.0288	0.0365	0.0365	TRUE	0.8447
CNAG_03458	1503	1297	1803	1031	719	1623	880	1303	1692	1210	1321	1329	1289.15	1292	1287	0.997	-0.004	0.985590741185961	0.992899476565535	0.0528	0.0319	0.0431	0.0431	TRUE	0.2061
CNAG_03459	14039	8692	8912	7006	3699	9017	8222	8729	8363	8222	6795	7386	7952.91	8438	7468	0.885	-0.176	0.188124183386921	0.510485725000207	0.0049	0.0288	0.0127	0.0127	TRUE	0.095
CNAG_03460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNAG_03461	566	349	472	211	155	521	331	351	443	248	285	427	347.34	375	320	0.857	-0.223	0.39410225487026	0.696781750756619	0.0501	0.042	0.0464	0.0464	TRUE	1.013
CNAG_03463	11890	6714	6027	6210	3985	6771	6963	6743	5655	7288	7321	5546	6586.11	6454	6718	1.041	0.057	0.745483173356096	0.902935804134617	0.0181	0.0289	0.0224	0.0224	TRUE	0.2854
CNAG_03464	400	219	253	236	149	330	234	220	237	277	274	270	252.1	230	274	1.186	0.246	0.147708537426074	0.458407809850683	0	0.0473	0.0167	0.0167	TRUE	0.0171
CNAG_03465	2050	1064	819	988	1049	1234	1201	1069	769	1159	1927	1011	1189.18	1013	1366	1.346	0.429	0.133421832792162	0.43863065494575	0.0874	0.0323	0.058	0.058	TRUE	1.5265
CNAG_03466	3135	2403	2459	2483	1429	3540	1836	2413	2307	2914	2625	2900	2499.27	2185	2813	1.288	0.365	0.0248538494687181	0.200614383795341	0.011	0.0301	0.0187	0.0187	TRUE	0.2399
CNAG_03467	481	231	238	217	141	330	282	232	223	255	259	270	253.5	246	261	1.062	0.086	0.653044701490542	0.860249241836378	0.0066	0.0472	0.0224	0.0224	TRUE	0.1971
CNAG_03468	45	16	28	7	8	15	26	16	26	8	15	12	17.32	23	12	0.503	-0.992	0.0780409880103548	NA	0	0.3057	0.1575	0.1575	TRUE	0.3803
CNAG_03473	1154	531	673	625	455	776	676	533	632	733	836	636	674.27	614	735	1.194	0.256	0.167799639024726	0.483265987899357	0.0141	0.0353	0.0232	0.0232	TRUE	0.1638
CNAG_03474	62	40	78	14	3	56	36	40	73	16	6	46	36.25	50	23	0.471	-1.088	0.100944619798064	NA	0.4363	0.1608	0.2816	0.2816	TRUE	2.0081
CNAG_03475	5996	3252	2736	2591	1937	3509	3512	3266	2567	3041	3558	2874	3136.4	3115	3158	1.013	0.019	0.91767260035849	0.972343105424653	0.0189	0.0297	0.0232	0.0232	TRUE	0.2874
CNAG_03476	23386	14160	13592	6728	3053	11982	13696	14221	12754	7896	5609	9815	10665.05	13557	7773	0.574	-0.802	0.000263608557512052	0.0137962347517578	0.038	0.0287	0.0347	0.0347	TRUE	0.4381
CNAG_03477	770	449	484	269	169	540	451	451	454	316	310	442	404.09	452	356	0.792	-0.336	0.0977591382988827	0.393968406952316	0.0182	0.0401	0.027	0.027	TRUE	0.5347
CNAG_03478	289	316	456	252	134	568	169	317	428	296	246	465	320.28	305	336	1.107	0.146	0.692701792641689	0.877853087112698	0.1519	0.0432	0.0955	0.0955	TRUE	0.3108
CNAG_03479	5913	3103	3336	2952	1637	4128	3463	3116	3130	3464	3007	3381	3260.45	3236	3284	1.015	0.022	0.872319502707882	0.954216211202643	0.0042	0.0297	0.0127	0.0127	TRUE	0.0648
CNAG_03480	1716	1086	1108	1054	657	1404	1005	1091	1040	1237	1207	1150	1121.55	1045	1198	1.146	0.197	0.126129435669606	0.430063057744049	9e-04	0.0325	0.011	0.011	TRUE	0.0173
CNAG_03481	844	565	829	385	185	665	494	567	778	452	340	545	529.34	613	446	0.73	-0.455	0.076080887750953	0.347479591051384	0.0524	0.0373	0.0453	0.0453	TRUE	0.4329
CNAG_03482	30586	19226	19711	14725	8931	20426	17913	19309	18496	17280	16407	16732	17689.45	18573	16806	0.905	-0.144	0.19291354211899	0.517325899382507	0.001	0.0285	0.0088	0.0088	TRUE	0.0147
CNAG_03483	2816	1843	2074	1656	877	2330	1649	1851	1946	1943	1611	1909	1818.23	1815	1821	1.004	0.006	0.966580675580924	0.986147269602356	0.008	0.0309	0.0163	0.0163	TRUE	0.119
CNAG_03484	948	487	892	439	211	976	555	489	837	515	388	799	597.27	627	567	0.908	-0.14	0.656451347769928	0.862029786258962	0.1034	0.0363	0.0694	0.0694	TRUE	0.6774
CNAG_03485	5462	2883	3251	3091	1504	4387	3199	2895	3051	3627	2763	3594	3188.13	3048	3328	1.092	0.128	0.434072908725148	0.726039457838537	0.0116	0.0297	0.0188	0.0188	TRUE	0.2638
CNAG_03486	10892	5911	6198	7911	5602	9767	6379	5936	5816	9284	10291	8001	7617.85	6044	9192	1.52	0.604	5.50302946335595e-05	0.00433788186710219	0.0088	0.0288	0.016	0.016	TRUE	0.1575
CNAG_03487	789	393	570	399	213	734	462	395	535	468	391	601	475.4	464	487	1.054	0.075	0.739642138231128	0.900074186639329	0.032	0.0383	0.0348	0.0348	TRUE	0.3935
CNAG_03488	996	593	670	571	369	846	583	596	629	670	678	693	641.42	603	680	1.13	0.176	0.196858912651972	0.522232301780949	0	0.0357	0.0118	0.0118	TRUE	0.017
