Id	WT30_a	WT30_b	WT30_c	WTST30_a	WTST30_b	WTST30_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.WTST30_a	norm.WTST30_b	norm.WTST30_c	baseMean	WT	WTST30	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_05565	1159	215	308	35	22	28	446	143	190	58	42	57	155.94	260	52	0.2	-2.318	2.03371482186179e-08	1.03239590619905e-07	0.1947	0.0444	0.1043	0.1043	TRUE	1.051
CNAG_01271	5128	3035	3625	758	669	674	1972	2019	2241	1248	1265	1379	1687.14	2077	1297	0.624	-0.68	2.21686212618654e-08	1.11866527395132e-07	0.003	0.0171	0.0098	0.0098	TRUE	0.0575
CNAG_01270	18947	12955	12709	3105	2716	2539	7287	8616	7855	5111	5135	5195	6533.19	7919	5147	0.65	-0.622	2.22460441417136e-08	1.1217369133065e-07	0.0033	0.015	0.0087	0.0087	TRUE	0.0724
CNAG_06315	3218	1660	2068	393	380	372	1238	1104	1278	647	718	761	957.72	1207	709	0.587	-0.769	2.25836404304663e-08	1.13706783950424e-07	0.0045	0.0192	0.0121	0.0121	TRUE	0.069
CNAG_01138	13361	7925	8880	2038	1788	1833	5139	5271	5489	3354	3380	3750	4397.24	5300	3495	0.659	-0.601	2.32062368239767e-08	1.16495308856363e-07	0.0022	0.0154	0.008	0.008	TRUE	0.049
CNAG_05658	365	297	267	34	28	30	140	198	165	56	53	61	112.2	168	57	0.339	-1.561	2.5175903143021e-08	1.26009671787484e-07	0	0.0562	0.0386	0.0386	TRUE	0.1271
CNAG_02829	3043	1923	2143	482	414	350	1170	1279	1325	793	783	716	1011.01	1258	764	0.608	-0.718	2.55194793549924e-08	1.27635063903161e-07	0.0028	0.0189	0.0105	0.0105	TRUE	0.0458
CNAG_00090	2704	1777	1771	374	315	351	1040	1182	1095	616	596	718	874.29	1106	643	0.581	-0.782	2.57485074621158e-08	1.28685571586105e-07	0.0047	0.0197	0.0125	0.0125	TRUE	0.1161
CNAG_03859	6778	5146	5111	1109	973	774	2607	3423	3159	1825	1840	1584	2406.17	3063	1750	0.572	-0.807	2.76833867654834e-08	1.37746190976271e-07	0.0119	0.0162	0.0146	0.0146	TRUE	0.208
CNAG_06626	7333	4790	5492	1213	1058	904	2820	3186	3395	1997	2000	1850	2541.18	3134	1949	0.622	-0.685	2.8032381763428e-08	1.39380375062914e-07	0.0047	0.0161	0.0104	0.0104	TRUE	0.094
CNAG_03840	2081	1323	1562	303	245	262	800	880	965	499	463	536	690.62	882	499	0.566	-0.821	3.00371120884295e-08	1.48802272385443e-07	0.0061	0.0211	0.0136	0.0136	TRUE	0.083
CNAG_06555	2706	1661	1691	406	359	302	1041	1105	1045	668	679	618	859.26	1064	655	0.616	-0.698	3.03259782034629e-08	1.5012356047105e-07	0	0.0198	0.0098	0.0098	TRUE	0.0271
CNAG_00016	4643	2520	2882	595	482	579	1786	1676	1781	979	911	1185	1386.39	1748	1025	0.586	-0.771	3.04073503481398e-08	1.50416506065214e-07	0.0074	0.0177	0.0129	0.0129	TRUE	0.2135
CNAG_04111	4356	2442	2875	628	526	559	1675	1624	1777	1034	994	1144	1374.73	1692	1057	0.624	-0.679	3.09344231647863e-08	1.52800718504196e-07	0.0021	0.0177	0.0098	0.0098	TRUE	0.0588
CNAG_06968	2408	1059	1438	200	149	238	926	704	889	329	282	487	602.86	840	366	0.435	-1.202	3.20760125268916e-08	1.58093917741632e-07	0.0453	0.0221	0.0312	0.0312	TRUE	0.8878
CNAG_02898	4555	3509	4632	732	587	551	1752	2334	2863	1205	1110	1127	1731.78	2316	1147	0.496	-1.013	3.27515870002273e-08	1.61072209797199e-07	0.0288	0.017	0.0233	0.0233	TRUE	0.1176
CNAG_01414	7773	3957	4208	1037	915	883	2990	2632	2601	1707	1730	1807	2244.27	2741	1748	0.637	-0.65	3.31897469833352e-08	1.63108713057334e-07	0.0035	0.0164	0.0093	0.0093	TRUE	0.0774
CNAG_04961	4244	2027	2404	506	401	468	1632	1348	1486	833	758	958	1169.14	1489	850	0.57	-0.811	3.4873498272721e-08	1.708877062865e-07	0.0102	0.0183	0.0143	0.0143	TRUE	0.1407
CNAG_05387	30559	20057	11793	3014	2825	2277	11753	13340	7289	4961	5341	4659	7890.47	10794	4987	0.462	-1.114	3.56451531335635e-08	1.74416752914195e-07	0.0444	0.0149	0.0292	0.0292	TRUE	0.4795
CNAG_03961	2797	1525	1802	404	353	321	1076	1014	1114	665	667	657	865.49	1068	663	0.621	-0.688	3.63312986893598e-08	1.77645895539532e-07	0	0.0197	0.0096	0.0096	TRUE	0.023
CNAG_00804	2666	1768	2515	415	277	296	1025	1176	1555	683	524	606	928.03	1252	604	0.483	-1.05	3.86149183917969e-08	1.88404105069264e-07	0.0306	0.0194	0.0245	0.0245	TRUE	0.4128
CNAG_04209	11100	7773	7901	1739	1510	1558	4269	5170	4884	2862	2855	3188	3871.21	4774	2968	0.622	-0.686	3.92636480321808e-08	1.91431469578482e-07	0.0063	0.0155	0.0109	0.0109	TRUE	0.1051
CNAG_05769	1472	1031	1347	218	154	170	566	686	833	359	291	348	513.7	695	333	0.479	-1.061	4.06897605424877e-08	1.98241917466886e-07	0.0241	0.0234	0.0237	0.0237	TRUE	0.135
CNAG_02366	3313	2059	1964	471	432	397	1274	1369	1214	775	817	812	1043.64	1286	801	0.623	-0.682	4.08545968494174e-08	1.9890201354059e-07	0.002	0.0188	0.0098	0.0098	TRUE	0.0386
CNAG_03968	4183	3181	3617	687	540	544	1609	2116	2236	1131	1021	1113	1537.48	1987	1088	0.548	-0.868	4.09610319781292e-08	1.99277037843347e-07	0.0167	0.0174	0.017	0.017	TRUE	0.3396
CNAG_01609	4887	2629	2482	574	513	545	1880	1749	1534	945	970	1115	1365.32	1721	1010	0.586	-0.77	4.2076895999701e-08	2.04558912618345e-07	0.0081	0.0177	0.0131	0.0131	TRUE	0.1092
CNAG_03639	1393	1028	991	202	175	154	536	684	613	332	331	315	468.41	611	326	0.535	-0.903	4.35952115914675e-08	2.11636639652848e-07	0.0084	0.0243	0.0163	0.0163	TRUE	0.1259
CNAG_06899	10032	5010	5830	1302	1142	1207	3858	3332	3604	2143	2159	2469	2927.6	3598	2257	0.627	-0.673	4.43784695609804e-08	2.15130821326727e-07	0.0055	0.0159	0.0104	0.0104	TRUE	0.0806
CNAG_05513	2380	2021	2003	400	290	260	915	1344	1238	658	548	532	872.7	1166	579	0.498	-1.006	4.64925959430709e-08	2.2489673283811e-07	0.0261	0.0197	0.0226	0.0226	TRUE	0.4325
CNAG_03684	10863	6750	5698	1378	1297	1268	4178	4489	3522	2268	2452	2594	3250.64	4063	2438	0.6	-0.737	4.9189712055073e-08	2.37434956265833e-07	0.0091	0.0157	0.0127	0.0127	TRUE	0.1653
CNAG_03153	12766	6306	5990	1336	1272	1323	4910	4194	3702	2199	2405	2707	3352.84	4269	2437	0.571	-0.81	5.06427202454747e-08	2.44274530322834e-07	0.0151	0.0157	0.0155	0.0155	TRUE	0.1942
CNAG_03814	7692	3734	4528	932	815	905	2958	2483	2799	1534	1541	1852	2194.51	2747	1642	0.597	-0.743	5.1190528193162e-08	2.4639077383882e-07	0.0092	0.0164	0.0128	0.0128	TRUE	0.1469
CNAG_00270	5949	2631	3312	552	522	628	2288	1750	2047	909	987	1285	1544.23	2028	1060	0.522	-0.938	5.20504294616699e-08	2.50351852705278e-07	0.0253	0.0173	0.0204	0.0204	TRUE	0.3295
CNAG_05226	4204	2391	2943	641	576	491	1617	1590	1819	1055	1089	1005	1362.47	1675	1050	0.627	-0.674	5.31285614330773e-08	2.54994519002808e-07	0.0033	0.0177	0.01	0.01	TRUE	0.068
CNAG_01496	5441	2956	2971	675	636	647	2093	1966	1836	1111	1202	1324	1588.7	1965	1212	0.616	-0.698	5.55345347407496e-08	2.66165164029746e-07	0.005	0.0173	0.011	0.011	TRUE	0.0754
CNAG_02165	4572	2615	2202	550	523	407	1758	1739	1361	905	989	833	1264.24	1619	909	0.561	-0.833	5.63655330241059e-08	2.69957044031354e-07	0.0134	0.018	0.0158	0.0158	TRUE	0.236
CNAG_02671	13939	8744	8633	2304	1991	1805	5361	5816	5336	3792	3764	3693	4627.02	5504	3750	0.681	-0.554	5.6998688236969e-08	2.72796687981595e-07	0.0013	0.0153	0.0072	0.0072	TRUE	0.0298
CNAG_06288	4574	3028	3798	775	570	524	1759	2014	2348	1276	1078	1072	1591	2040	1142	0.56	-0.836	5.86329325421117e-08	2.80222414554225e-07	0.0146	0.0172	0.0162	0.0162	TRUE	0.1639
CNAG_01923	5230	3612	3555	853	720	686	2012	2402	2197	1404	1361	1404	1796.65	2204	1390	0.631	-0.665	6.04006650739024e-08	2.87858865826889e-07	0.0043	0.0169	0.0101	0.0101	TRUE	0.0755
CNAG_00007	6404	3866	4440	1028	837	865	2463	2571	2744	1692	1582	1770	2137.15	2593	1681	0.648	-0.625	6.48286967430989e-08	3.07879521953736e-07	0.0023	0.0165	0.009	0.009	TRUE	0.0318
CNAG_01083	14350	11228	11312	2425	2023	1950	5519	7468	6992	3991	3825	3990	5297.42	6660	3935	0.591	-0.759	6.54913516963055e-08	3.10591245938322e-07	0.0116	0.0152	0.0139	0.0139	TRUE	0.2751
CNAG_05740	1777	925	1221	207	193	203	683	615	755	341	365	415	529.05	684	374	0.545	-0.876	6.54780121124491e-08	3.10591245938322e-07	0.008	0.0232	0.016	0.016	TRUE	0.1012
CNAG_01780	5264	4344	5899	821	691	683	2025	2889	3646	1351	1306	1397	2102.51	2853	1351	0.474	-1.078	6.68269793035775e-08	3.16482486890527e-07	0.0402	0.0165	0.0279	0.0279	TRUE	0.1201
CNAG_04325	3737	2156	1784	433	381	387	1437	1434	1103	713	720	792	1033.12	1325	742	0.559	-0.838	6.84029633426622e-08	3.23493986443281e-07	0.0129	0.0188	0.0159	0.0159	TRUE	0.2593
CNAG_00279	8974	4418	6284	1056	1016	1067	3451	2938	3884	1738	1921	2183	2686	3424	1947	0.568	-0.815	7.01854212717204e-08	3.31461045267212e-07	0.0155	0.016	0.0159	0.0159	TRUE	0.1428
CNAG_02690	7579	3948	3105	514	484	710	2915	2626	1919	846	915	1453	1778.94	2487	1071	0.43	-1.216	7.04588677190345e-08	3.32520714855081e-07	0.0683	0.0169	0.0357	0.0357	TRUE	0.8586
CNAG_03391	2228	1522	1426	330	244	274	857	1012	881	543	461	561	719.28	917	522	0.569	-0.813	7.40713884241738e-08	3.48356557495229e-07	0.0071	0.0208	0.0144	0.0144	TRUE	0.1143
CNAG_05720	2327	1379	1580	339	303	289	895	917	977	558	573	591	751.81	930	574	0.617	-0.696	7.55049087767597e-08	3.54852126754578e-07	0	0.0205	0.0101	0.0101	TRUE	0.0236
CNAG_01334	4152	2961	2787	689	539	503	1597	1969	1723	1134	1019	1029	1411.85	1763	1061	0.602	-0.732	7.56273263784334e-08	3.55181144051728e-07	0.0073	0.0176	0.0123	0.0123	TRUE	0.127
CNAG_06001	3740	1459	1710	351	334	271	1438	970	1057	578	631	554	871.57	1155	588	0.508	-0.976	7.67038321340401e-08	3.5973831859681e-07	0.0236	0.0197	0.0219	0.0219	TRUE	0.5613
CNAG_03957	5505	4228	4197	823	752	766	2117	2812	2594	1355	1422	1567	1977.84	2508	1448	0.577	-0.793	7.74729979395901e-08	3.62592891599863e-07	0.012	0.0167	0.0149	0.0149	TRUE	0.2277
CNAG_01648	24194	14579	17761	3751	3267	3377	9305	9697	10978	6174	6176	6909	8206.57	9993	6420	0.642	-0.639	7.83460130713566e-08	3.66425762998333e-07	0.0058	0.0149	0.01	0.01	TRUE	0.0909
CNAG_06779	10494	6836	10187	1725	1286	1145	4036	4547	6297	2839	2431	2343	3748.74	4960	2538	0.512	-0.966	7.85382225760761e-08	3.66837808311517e-07	0.0336	0.0155	0.0229	0.0229	TRUE	0.679
CNAG_00136	20843	11997	11170	2954	2640	2532	8016	7979	6904	4862	4991	5180	6322.23	7633	5011	0.656	-0.607	7.88570842095456e-08	3.68054035597858e-07	0.0037	0.015	0.009	0.009	TRUE	0.0853
CNAG_03452	3796	3000	2634	601	502	460	1460	1995	1628	989	949	941	1327.13	1694	960	0.567	-0.819	7.93632073638839e-08	3.7016136015488e-07	0.0122	0.0178	0.0156	0.0156	TRUE	0.2922
CNAG_04570	8371	4917	4806	1267	1147	1018	3220	3270	2971	2085	2168	2083	2632.85	3154	2112	0.67	-0.578	8.05932345657071e-08	3.75639856019118e-07	0.0015	0.0161	0.0078	0.0078	TRUE	0.0313
CNAG_01423	5894	3062	2964	739	668	634	2267	2037	1832	1216	1263	1297	1651.98	2045	1259	0.615	-0.701	8.22815609582136e-08	3.83245456091968e-07	0.0063	0.0171	0.0114	0.0114	TRUE	0.1104
CNAG_02558	131	81	109	4	2	4	50	54	67	7	4	8	31.7	57	6	0.108	-3.214	8.40558504417888e-08	3.90704045572018e-07	0	0.1625	0.1042	0.1042	TRUE	0.2323
CNAG_05643	2083	1530	1363	298	236	260	801	1018	842	490	446	532	688.31	887	489	0.552	-0.857	8.43346410604674e-08	3.91731228558456e-07	0.011	0.0211	0.0162	0.0162	TRUE	0.1984
CNAG_00680	1690	1395	1794	262	206	204	650	928	1109	431	389	417	654.13	896	412	0.461	-1.116	8.46466090486827e-08	3.9291100652255e-07	0.0378	0.0215	0.0287	0.0287	TRUE	0.1833
CNAG_05236	6090	3846	3425	930	776	668	2342	2558	2117	1531	1467	1367	1896.96	2339	1455	0.622	-0.684	9.02024585497009e-08	4.17556052999538e-07	0.0052	0.0168	0.0111	0.0111	TRUE	0.0835
CNAG_05081	2510	1689	1595	388	322	300	965	1123	986	639	609	614	822.63	1025	621	0.606	-0.723	9.2853367175483e-08	4.2894837719717e-07	0.0038	0.02	0.0114	0.0114	TRUE	0.0846
CNAG_02748	58721	47048	40655	9383	8172	7782	22585	31292	25129	15444	15450	15922	20970.08	26335	15605	0.593	-0.755	9.39730191387253e-08	4.33825034538925e-07	0.0145	0.0145	0.0143	0.0143	TRUE	0.3319
CNAG_01120	38629	26591	22549	5923	5264	4682	14857	17686	13938	9749	9952	9579	12626.73	15494	9760	0.63	-0.667	9.514308597213e-08	4.38927633514721e-07	0.008	0.0147	0.0111	0.0111	TRUE	0.1874
CNAG_07363	20177	10440	9584	2178	2096	2189	7760	6944	5924	3585	3963	4479	5442.32	6876	4009	0.583	-0.779	9.97101111132069e-08	4.59371463639839e-07	0.0149	0.0152	0.0151	0.0151	TRUE	0.1569
CNAG_03584	4979	2887	3083	782	691	560	1915	1920	1906	1287	1306	1146	1579.99	1914	1246	0.652	-0.618	1.01663339690458e-07	4.67734184034101e-07	0	0.0173	0.0088	0.0088	TRUE	0.0578
CNAG_06156	6081	4260	3852	978	841	707	2339	2833	2381	1610	1590	1446	2033.21	2518	1549	0.615	-0.7	1.02274415781508e-07	4.69907603899173e-07	0.0068	0.0166	0.0118	0.0118	TRUE	0.146
CNAG_00504	2270	1274	1428	331	285	267	873	847	883	545	539	546	705.49	868	543	0.626	-0.676	1.0563837340095e-07	4.84706334826159e-07	0	0.021	0.0096	0.0096	TRUE	0.005
CNAG_04984	4610	2175	2547	571	537	478	1773	1447	1574	940	1015	978	1287.83	1598	978	0.611	-0.71	1.05710043587819e-07	4.84707013122225e-07	0.0061	0.0179	0.0117	0.0117	TRUE	0.1127
CNAG_02086	3661	2653	3071	589	477	496	1408	1765	1898	969	902	1015	1326.14	1690	962	0.569	-0.813	1.13352869379457e-07	5.16605511623791e-07	0.0136	0.0178	0.0158	0.0158	TRUE	0.2618
CNAG_03317	4463	3902	3574	707	615	585	1717	2595	2209	1164	1163	1197	1674.02	2174	1175	0.541	-0.888	1.14013768690554e-07	5.19268353774116e-07	0.0197	0.0171	0.0193	0.0193	TRUE	0.1541
CNAG_00735	3578	2536	2314	453	426	478	1376	1687	1430	746	805	978	1170.35	1498	843	0.562	-0.83	1.14726852275495e-07	5.21216269423328e-07	0.015	0.0183	0.0164	0.0164	TRUE	0.225
CNAG_00999	3256	1600	1477	259	291	309	1252	1064	913	426	550	632	806.34	1076	536	0.497	-1.009	1.14681875522733e-07	5.21216269423328e-07	0.0291	0.0201	0.0241	0.0241	TRUE	0.2175
CNAG_02677	6114	4124	5202	1016	784	803	2352	2743	3215	1672	1482	1643	2184.52	2770	1599	0.578	-0.792	1.1474910343509e-07	5.21216269423328e-07	0.0135	0.0164	0.0154	0.0154	TRUE	0.1488
CNAG_05059	31220	14745	14199	3450	3228	3088	12008	9807	8776	5678	6103	6318	8115	10197	6033	0.592	-0.757	1.18908501894863e-07	5.38665051698855e-07	0.0144	0.0149	0.0146	0.0146	TRUE	0.2956
CNAG_00400	9608	5570	5552	1351	1093	1251	3695	3705	3432	2224	2066	2560	2946.86	3611	2283	0.632	-0.662	1.28209767986202e-07	5.78480424528957e-07	0.0065	0.0159	0.0108	0.0108	TRUE	0.1332
CNAG_03059	3121	1890	1572	420	344	303	1200	1257	972	691	650	620	898.44	1143	654	0.572	-0.805	1.29008205814492e-07	5.81695682504865e-07	0.0106	0.0195	0.0151	0.0151	TRUE	0.2068
CNAG_02683	9115	4757	3441	895	784	743	3506	3164	2127	1473	1482	1520	2211.99	2932	1492	0.509	-0.975	1.30941782934822e-07	5.90021584407773e-07	0.0294	0.0164	0.0239	0.0239	TRUE	0.5831
CNAG_01540	2590	1756	1356	329	288	275	996	1168	838	542	544	563	775.14	1001	550	0.549	-0.865	1.31228904458289e-07	5.90922448846395e-07	0.0143	0.0204	0.0174	0.0174	TRUE	0.1232
CNAG_05522	17540	12715	12741	3125	2501	2204	6746	8457	7875	5144	4728	4509	6243.2	7693	4794	0.623	-0.682	1.31384459874255e-07	5.91131334419616e-07	0.0084	0.015	0.0118	0.0118	TRUE	0.1421
CNAG_00781	2168	2152	2251	350	292	275	834	1431	1391	576	552	563	891.21	1219	564	0.463	-1.112	1.34138226319313e-07	6.01624592829905e-07	0.044	0.0196	0.0301	0.0301	TRUE	0.9337
CNAG_01145	1867	1280	1568	289	229	234	718	851	969	476	433	479	654.32	846	463	0.547	-0.87	1.35663152521897e-07	6.07659738691933e-07	0.013	0.0215	0.0173	0.0173	TRUE	0.1339
CNAG_06689	3249	3149	3332	553	431	418	1250	2094	2060	910	815	855	1330.63	1801	860	0.478	-1.065	1.39313724718144e-07	6.23187532947102e-07	0.042	0.0178	0.0283	0.0283	TRUE	0.8783
CNAG_00989	2854	1891	1814	445	385	346	1098	1258	1121	732	728	708	940.8	1159	723	0.624	-0.68	1.41224505770405e-07	6.30529557267706e-07	0.0029	0.0193	0.0105	0.0105	TRUE	0.0668
CNAG_02739	2330	1288	1457	335	298	271	896	857	901	551	563	554	720.43	885	556	0.629	-0.669	1.41234154925834e-07	6.30529557267706e-07	0	0.0208	0.0097	0.0097	TRUE	0.009
CNAG_03904	7854	6140	6150	1285	1166	1056	3021	4084	3801	2115	2204	2161	2897.62	3635	2160	0.594	-0.751	1.4745627942636e-07	6.56577664699368e-07	0.0111	0.0159	0.0142	0.0142	TRUE	0.2682
CNAG_00709	1765	1386	1621	268	220	231	679	922	1002	441	416	473	655.38	868	443	0.511	-0.968	1.48813492275702e-07	6.61751336714196e-07	0.0227	0.0215	0.022	0.022	TRUE	0.4435
CNAG_00973	1351	1127	1107	198	158	173	520	750	684	326	299	354	488.66	651	326	0.501	-0.996	1.48927165232371e-07	6.61822556576904e-07	0.0212	0.0239	0.0226	0.0226	TRUE	0.3819
CNAG_05576	2100	1545	1690	362	235	209	808	1028	1045	596	444	428	724.6	960	489	0.511	-0.969	1.5308738565542e-07	6.79864490554902e-07	0.0251	0.0208	0.0224	0.0224	TRUE	0.4156
CNAG_01012	1816	1063	1164	262	237	207	698	707	719	431	448	424	571.29	708	434	0.613	-0.705	1.64534045006466e-07	7.29473760324852e-07	0	0.0225	0.0106	0.0106	TRUE	0.0084
CNAG_04149	4683	3163	3266	814	629	582	1801	2104	2019	1340	1189	1191	1607.21	1975	1240	0.629	-0.67	1.65346299587454e-07	7.32386844643253e-07	0.0046	0.0172	0.0109	0.0109	TRUE	0.0725
CNAG_04356	2913	2013	2281	465	423	357	1120	1339	1410	765	800	730	1027.43	1290	765	0.594	-0.752	1.65918799558742e-07	7.34442654872367e-07	0.0083	0.0189	0.0134	0.0134	TRUE	0.1622
CNAG_06754	9122	5657	5477	1438	1253	1212	3508	3762	3385	2367	2369	2480	2978.61	3552	2405	0.677	-0.563	1.71088625292754e-07	7.56832645958872e-07	0.0017	0.0159	0.0079	0.0079	TRUE	0.0326
CNAG_05475	5541	4519	4717	893	780	775	2131	3006	2916	1470	1475	1586	2097.06	2684	1510	0.563	-0.83	1.77609937532343e-07	7.84656158185586e-07	0.0162	0.0165	0.0175	0.0175	TRUE	0.3982
CNAG_06679	5533	3411	3811	927	807	694	2128	2269	2356	1526	1526	1420	1870.61	2251	1491	0.663	-0.594	1.80896145501963e-07	7.98133579470576e-07	0.0018	0.0168	0.0086	0.0086	TRUE	0.028
CNAG_07639	3597	2032	2227	581	441	398	1383	1351	1377	956	834	814	1119.29	1370	868	0.634	-0.657	1.83474674889409e-07	8.08983651090128e-07	0	0.0185	0.0102	0.0102	TRUE	0.0939
CNAG_02028	4828	2985	2943	788	639	526	1857	1985	1819	1297	1208	1076	1540.42	1887	1194	0.633	-0.659	1.84771220640962e-07	8.14170716699481e-07	0.0037	0.0173	0.0106	0.0106	TRUE	0.0863
CNAG_03655	4168	3197	3153	710	579	532	1603	2126	1949	1169	1095	1088	1504.99	1893	1117	0.591	-0.759	1.87351690398364e-07	8.25004812105078e-07	0.0113	0.0174	0.0143	0.0143	TRUE	0.22
CNAG_01833	6143	5038	5452	1060	909	747	2363	3351	3370	1745	1719	1528	2345.81	3028	1664	0.55	-0.863	1.88925800394975e-07	8.31396200829057e-07	0.0199	0.0163	0.0191	0.0191	TRUE	0.4526
CNAG_01408	2749	1675	1591	413	344	317	1057	1114	983	680	650	649	855.57	1051	660	0.627	-0.672	1.91449662662672e-07	8.41956108932467e-07	0.002	0.0198	0.0103	0.0103	TRUE	0.0384
CNAG_01789	5090	2468	3652	706	594	551	1958	1641	2257	1162	1123	1127	1544.8	1952	1137	0.583	-0.779	1.92294388363405e-07	8.45122613449283e-07	0.0116	0.0173	0.0152	0.0152	TRUE	0.1235
CNAG_01553	3232	881	1154	211	167	162	1243	586	713	347	316	331	589.46	847	331	0.391	-1.355	1.94140485193859e-07	8.52683129072444e-07	0.0825	0.0223	0.0457	0.0457	TRUE	0.8717
CNAG_00156	7811	5204	4391	1221	971	841	3004	3461	2714	2010	1836	1721	2457.59	3060	1856	0.607	-0.721	1.94333919064413e-07	8.52979902525601e-07	0.01	0.0162	0.0132	0.0132	TRUE	0.1598
CNAG_01035	8422	6426	6394	1430	1155	1175	3239	4274	3952	2354	2184	2404	3067.76	3822	2314	0.606	-0.724	2.14222243453034e-07	9.37845054186829e-07	0.0103	0.0158	0.0136	0.0136	TRUE	0.2181
CNAG_00774	9553	5168	6285	1485	1351	1093	3674	3437	3885	2444	2554	2236	3038.46	3665	2411	0.658	-0.604	2.19519745979369e-07	9.59796979678828e-07	0.0036	0.0158	0.0093	0.0093	TRUE	0.048
CNAG_00122	5337	3731	3268	872	675	632	2053	2482	2020	1435	1276	1293	1759.76	2185	1335	0.611	-0.71	2.20544200567604e-07	9.6365444696754e-07	0.0082	0.017	0.0127	0.0127	TRUE	0.1711
CNAG_03993	2109	1586	2127	318	292	253	811	1055	1315	523	552	518	795.63	1060	531	0.501	-0.997	2.26751002961226e-07	9.89498742477931e-07	0.0301	0.0202	0.0247	0.0247	TRUE	0.1135
CNAG_06421	5446	3260	3803	893	791	641	2095	2168	2351	1470	1495	1311	1815.03	2205	1425	0.647	-0.628	2.32486739051498e-07	1.01257238467352e-06	0.0034	0.0169	0.0099	0.0099	TRUE	0.0572
CNAG_04155	5783	3804	5359	955	744	708	2224	2530	3312	1572	1407	1449	2082.27	2689	1476	0.549	-0.865	2.34463238586176e-07	1.02052496332596e-06	0.0227	0.0166	0.0194	0.0194	TRUE	0.4608
CNAG_01438	2893	1596	1629	408	367	323	1113	1062	1007	672	694	661	867.88	1061	676	0.637	-0.651	2.36729726935529e-07	1.02840856374492e-06	0	0.0197	0.0098	0.0098	TRUE	0.0235
CNAG_02991	18226	10031	9990	2422	1988	2311	7010	6672	6175	3986	3758	4728	5388.25	6619	4157	0.628	-0.671	2.46476807244536e-07	1.0693811284867e-06	0.0092	0.0152	0.0119	0.0119	TRUE	0.1737
CNAG_06186	1690	1187	1017	233	212	187	650	789	629	384	401	383	539.16	689	389	0.565	-0.825	2.4694934988396e-07	1.07074583759667e-06	0.0083	0.023	0.0156	0.0156	TRUE	0.1912
CNAG_04952	4050	3108	3180	709	542	519	1558	2067	1966	1167	1025	1062	1473.98	1864	1085	0.582	-0.78	2.4812276326101e-07	1.07514575870835e-06	0.0133	0.0175	0.0155	0.0155	TRUE	0.2528
CNAG_03245	33394	26606	20875	5160	4326	4251	12844	17696	12903	8493	8179	8697	11468.53	14481	8456	0.584	-0.776	2.55572619670512e-07	1.10601254374652e-06	0.0188	0.0147	0.0162	0.0162	TRUE	0.4614
CNAG_03188	2489	1615	1867	417	320	305	957	1074	1154	686	605	624	850.13	1062	638	0.602	-0.732	2.61456580263109e-07	1.13020557495057e-06	0.0061	0.0198	0.0128	0.0128	TRUE	0.0913
CNAG_03931	23767	11936	13275	3295	3173	2577	9141	7939	8205	5423	5999	5272	6996.59	8428	5565	0.66	-0.599	2.619694940257e-07	1.13152789102114e-06	0.005	0.015	0.0096	0.0096	TRUE	0.0671
CNAG_01548	7953	6090	6342	1396	1156	1059	3059	4050	3920	2298	2185	2167	2946.53	3676	2217	0.603	-0.729	2.66100165748985e-07	1.14790631653779e-06	0.0107	0.0159	0.014	0.014	TRUE	0.2649
CNAG_04650	2325	1305	1520	335	273	294	894	868	940	551	516	602	728.45	901	556	0.617	-0.696	2.71107365553207e-07	1.16876247859675e-06	0.001	0.0207	0.0112	0.0112	TRUE	0.0549
CNAG_06484	1235	838	819	176	154	143	475	557	506	290	291	293	402	513	291	0.568	-0.816	2.72125476375657e-07	1.17240581907045e-06	0	0.026	0.0144	0.0144	TRUE	0.068
CNAG_07502	10150	5175	6239	1296	1273	1269	3904	3442	3856	2133	2407	2596	3056.36	3734	2379	0.637	-0.651	2.75994022292454e-07	1.18831733740531e-06	0.0066	0.0158	0.0111	0.0111	TRUE	0.0989
CNAG_03167	1977	1018	1034	199	211	209	760	677	639	328	399	428	538.44	692	385	0.554	-0.852	2.83429937956232e-07	1.21801185131857e-06	0.01	0.023	0.017	0.017	TRUE	0.1919
CNAG_04824	2114	1444	1909	342	261	255	813	960	1180	563	493	522	755.25	984	526	0.535	-0.903	2.83308141025969e-07	1.21801185131857e-06	0.0199	0.0205	0.0202	0.0202	TRUE	0.1925
CNAG_06314	13731	6405	6945	1593	1627	1372	5281	4260	4293	2622	3076	2807	3723.12	4611	2835	0.615	-0.702	2.85323875806008e-07	1.22459778742072e-06	0.0107	0.0156	0.0131	0.0131	TRUE	0.1979
CNAG_05391	2891	890	1125	198	158	189	1112	592	695	326	299	387	568.42	800	337	0.421	-1.249	2.87097193936156e-07	1.23142891348439e-06	0.065	0.0226	0.0396	0.0396	TRUE	0.8649
CNAG_00538	3090	1833	2772	445	389	368	1188	1219	1713	732	735	753	1056.96	1373	740	0.539	-0.892	2.91767752102691e-07	1.25067049715366e-06	0.0216	0.0187	0.0203	0.0203	TRUE	0.5663
CNAG_03251	27704	20227	20950	4649	4026	4047	10655	13453	12949	7652	7611	8280	10100.14	12352	7848	0.635	-0.654	3.15237112104254e-07	1.3444694202206e-06	0.0083	0.0148	0.0117	0.0117	TRUE	0.1771
