Id	WT30_a	WT30_b	WT30_c	SDS_a	SDS_b	SDS_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.SDS_a	norm.SDS_b	norm.SDS_c	baseMean	WT	SDS	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_07911	498	304	308	471	643	440	353	370	348	518	512	523	437.32	357	518	1.449	0.535	2.56237012016138e-05	0.000401907654135929	0	0.0267	0.0093	0.0093	TRUE	0.0103
CNAG_01879	1929	1333	1356	1916	2674	1706	1368	1622	1534	2108	2127	2027	1797.66	1508	2087	1.386	0.471	2.7615079761382e-05	0.000431533343183624	0.0031	0.0175	0.0085	0.0085	TRUE	0.0819
CNAG_02586	64	56	52	108	153	108	45	68	59	119	122	128	90.2	57	123	2.164	1.114	2.83867019058685e-05	0.000441556450288074	0.0032	0.0732	0.038	0.038	TRUE	0.3532
CNAG_04589	1090	583	603	1119	1297	832	773	709	682	1231	1032	989	902.64	721	1084	1.5	0.585	2.90600405494798e-05	0.000447920897742209	0.0075	0.0204	0.0129	0.0129	TRUE	0.1672
CNAG_01930	2246	1576	1424	2422	2946	2008	1593	1917	1611	2664	2344	2386	2085.85	1707	2465	1.444	0.531	2.93203233417162e-05	0.000450686708506519	0.0075	0.0171	0.0111	0.0111	TRUE	0.1387
CNAG_02496	2515	1623	1798	2414	4020	2186	1783	1975	2034	2655	3198	2597	2373.89	1931	2817	1.46	0.546	2.93723864877442e-05	0.000450686708506519	0.0086	0.0168	0.0119	0.0119	TRUE	0.1714
CNAG_06748	1624	913	1184	1503	2409	1420	1152	1111	1340	1653	1916	1687	1476.52	1201	1752	1.461	0.546	3.04635130974488e-05	0.000465323301411932	0.0075	0.0182	0.0117	0.0117	TRUE	0.1214
CNAG_05905	732	426	528	676	1064	678	519	518	597	744	846	806	671.74	545	799	1.467	0.553	3.14063897183362e-05	0.00047650589501064	0.0038	0.0224	0.0112	0.0112	TRUE	0.0814
CNAG_00443	652	426	543	851	1195	620	462	518	614	936	951	737	703.08	531	875	1.648	0.721	3.2498282033649e-05	0.000490876055127412	0.0175	0.0221	0.0202	0.0202	TRUE	0.223
CNAG_02497	114	59	79	179	203	114	81	72	89	197	161	135	122.64	81	164	2.04	1.028	3.29211525139516e-05	0.000495684674593722	0.0157	0.0577	0.0349	0.0349	TRUE	0.155
CNAG_07432	431	246	277	397	559	414	306	299	313	437	445	492	381.95	306	458	1.494	0.579	3.29628115956604e-05	0.000495684674593722	0	0.0284	0.0113	0.0113	TRUE	0.0476
CNAG_07554	4624	2894	3459	4590	6102	3992	3279	3521	3914	5049	4854	4743	4226.74	3571	4882	1.368	0.452	3.38356338565052e-05	0.000505447728667001	0.0042	0.0158	0.0083	0.0083	TRUE	0.0856
CNAG_03746	151	89	69	186	287	136	107	108	78	205	228	162	147.99	98	198	2.026	1.019	3.44147381926239e-05	0.000512968691038187	0.0231	0.0503	0.0359	0.0359	TRUE	0.2579
CNAG_02852	7422	2248	2461	7240	8272	6227	5263	2735	2785	7964	6581	7399	5454.39	3594	7315	2.034	1.024	3.50767107449711e-05	0.000520547597970227	0.0851	0.0155	0.044	0.044	TRUE	2.0134
CNAG_04380	2880	1535	1593	2274	3193	2184	2042	1868	1802	2501	2540	2595	2224.81	1904	2545	1.336	0.418	3.58604971563162e-05	0.000529860330531888	0.0016	0.017	0.0069	0.0069	TRUE	0.05
CNAG_02147	472	280	295	438	615	408	335	341	334	482	489	485	410.83	337	485	1.443	0.529	3.64864745012423e-05	0.000537937543624838	0	0.0274	0.0093	0.0093	TRUE	0.0013
CNAG_03735	1043	677	882	1102	1688	1167	740	824	998	1212	1343	1387	1083.83	854	1314	1.541	0.624	4.09009424545467e-05	0.000595682863213522	0.0128	0.0195	0.0157	0.0157	TRUE	0.2593
CNAG_04470	855	488	507	801	1111	644	606	594	574	881	884	765	717.31	591	843	1.427	0.513	4.17017852412108e-05	0.000605613506436599	0.0025	0.0219	0.0098	0.0098	TRUE	0.0764
CNAG_05372	9082	5266	5144	7135	10249	7223	6440	6407	5820	7848	8154	8583	7208.65	6222	8195	1.317	0.397	4.21960479536649e-05	0.000611482045345631	0.0024	0.0153	0.0066	0.0066	TRUE	0.0389
CNAG_04025	244	91	109	288	341	194	173	111	123	317	271	231	204.28	136	273	1.997	0.998	4.27501551127065e-05	0.000618190942376068	0.0337	0.0405	0.0373	0.0373	TRUE	0.3604
CNAG_05113	2585	1539	1627	2216	2916	2005	1833	1872	1841	2438	2320	2382	2114.36	1849	2380	1.287	0.364	4.29100659442909e-05	0.000619183121774853	0	0.0171	0.0052	0.0052	TRUE	0.006
CNAG_04271	1621	755	820	1313	1842	1233	1149	919	928	1444	1465	1465	1228.44	999	1458	1.458	0.544	4.4236393439818e-05	0.00063696649747101	0.0073	0.0189	0.0119	0.0119	TRUE	0.2145
CNAG_01193	69	68	93	168	236	150	49	83	105	185	188	178	131.28	79	184	2.35	1.233	4.456021299532e-05	0.000640269840114958	0.0581	0.0548	0.0565	0.0565	TRUE	0.9596
CNAG_06556	64	48	34	98	122	93	45	58	38	108	97	111	76.27	47	105	2.222	1.152	4.66329180730831e-05	0.000667224578843143	0	0.0839	0.0422	0.0422	TRUE	0.279
CNAG_00149	4657	2673	4609	6675	8381	5445	3302	3252	5215	7342	6667	6470	5374.86	3923	6826	1.74	0.799	4.76243846866903e-05	0.000677124899256045	0.0426	0.0156	0.0276	0.0276	TRUE	1.0084
CNAG_07998	804	459	631	774	1253	836	570	558	714	851	997	993	780.68	614	947	1.544	0.626	4.9876701402239e-05	0.000701792093174242	0.0118	0.0213	0.0158	0.0158	TRUE	0.2339
CNAG_02337	1919	1267	1363	1925	2489	1643	1361	1542	1542	2117	1980	1952	1749.05	1482	2016	1.362	0.446	5.03932920739774e-05	0.000707592767796511	0.003	0.0176	0.0081	0.0081	TRUE	0.0631
CNAG_03732	1476	919	1158	1517	2121	1351	1047	1118	1310	1669	1687	1605	1406.05	1158	1654	1.429	0.515	5.05085730207818e-05	0.000707746161625914	0.0062	0.0183	0.0109	0.0109	TRUE	0.1573
CNAG_03487	789	393	570	742	1124	726	560	478	645	816	894	863	709.27	561	858	1.529	0.613	5.07725758623452e-05	0.000709978576285413	0.0099	0.022	0.015	0.015	TRUE	0.1945
CNAG_05515	2460	1414	1781	2200	3142	2333	1744	1720	2015	2420	2500	2772	2195.27	1826	2564	1.404	0.489	5.17300152425851e-05	0.000720396228696535	0.0059	0.017	0.01	0.01	TRUE	0.0977
CNAG_01929	306	232	334	522	693	418	217	282	378	574	551	497	416.56	292	541	1.856	0.892	5.47172717595243e-05	0.000757331708312436	0.0371	0.0273	0.0326	0.0326	TRUE	0.6272
CNAG_03294	471	225	304	455	604	402	334	274	344	500	481	478	401.73	317	486	1.529	0.613	5.63446710057188e-05	0.000776686095042246	0.0031	0.0277	0.014	0.014	TRUE	0.1534
CNAG_04502	5764	3584	3326	4860	6705	4554	4087	4360	3763	5346	5334	5411	4717.06	4070	5364	1.318	0.398	5.72232567945537e-05	0.000785603497126849	0.0024	0.0157	0.0068	0.0068	TRUE	0.0525
CNAG_06182	2785	1786	1794	2365	3419	2424	1975	2173	2030	2601	2720	2880	2396.56	2059	2734	1.328	0.409	5.79588471706531e-05	0.000792493753047116	0.0019	0.0168	0.007	0.007	TRUE	0.028
CNAG_08011	420	187	239	399	521	344	298	228	270	439	414	409	342.98	265	421	1.579	0.659	5.83956645407526e-05	0.000796859953552081	0.0056	0.03	0.0163	0.0163	TRUE	0.1659
CNAG_02498	3107	1923	1899	2540	3787	2472	2203	2340	2149	2794	3013	2937	2572.58	2231	2915	1.307	0.386	5.86294296536474e-05	0.000798443357251078	0.0011	0.0166	0.0063	0.0063	TRUE	0.0217
CNAG_04774	4133	2657	2645	3428	5386	3633	2931	3233	2993	3771	4285	4317	3588.09	3052	4124	1.352	0.435	5.9218946809032e-05	0.00080324579451771	0.0037	0.0161	0.0082	0.0082	TRUE	0.0682
CNAG_06031	623	479	510	919	1152	619	442	583	577	1011	916	736	710.74	534	888	1.667	0.737	5.9520875952425e-05	0.000805729702014664	0.0234	0.022	0.0228	0.0228	TRUE	0.2775
CNAG_01119	17722	11061	12652	15346	22941	14938	12567	13457	14315	16880	18251	17750	15536.74	13446	17627	1.311	0.391	5.97061131315435e-05	0.000806627209677546	0.0028	0.0149	0.0068	0.0068	TRUE	0.0402
CNAG_07779	50	45	50	92	163	89	35	55	57	101	130	106	80.57	49	112	2.329	1.219	6.05893582157662e-05	0.000815311562339933	0.0254	0.0802	0.0517	0.0517	TRUE	0.5829
CNAG_03599	1209	866	814	1198	1640	1162	857	1054	921	1318	1305	1381	1139.19	944	1335	1.415	0.501	6.30081718919767e-05	0.000839531280493883	0.0047	0.0192	0.0104	0.0104	TRUE	0.1215
CNAG_05799	25575	12920	12668	21899	26426	19761	18136	15719	14334	24088	21023	23480	19463.41	16063	22864	1.423	0.509	6.42555128362134e-05	0.000852800172319372	0.0096	0.0148	0.0116	0.0116	TRUE	0.1562
CNAG_01883	102	56	121	185	254	195	72	68	137	203	202	232	152.44	92	212	2.305	1.205	6.52757680449684e-05	0.000864648943126906	0.0668	0.0493	0.0577	0.0577	TRUE	1.6354
CNAG_04097	215	165	172	249	417	275	152	201	195	274	332	327	246.7	183	311	1.712	0.776	6.59671180600768e-05	0.000872103303476493	0.0124	0.036	0.0228	0.0228	TRUE	0.2495
CNAG_06935	1152	648	775	1102	1377	932	817	788	877	1212	1095	1107	982.88	827	1138	1.376	0.46	6.66303736485041e-05	0.000879157965144271	0.0019	0.02	0.0085	0.0085	TRUE	0.0383
CNAG_07444	306	253	436	626	961	596	217	308	493	689	765	708	529.9	339	721	2.129	1.09	7.02719349866143e-05	0.000923612912944221	0.0844	0.0246	0.052	0.052	TRUE	1.2627
CNAG_06573	1398	688	784	1089	1665	1085	991	837	887	1198	1325	1289	1087.86	905	1271	1.402	0.487	7.2294051813535e-05	0.000944697994989199	0.0042	0.0194	0.0099	0.0099	TRUE	0.0856
CNAG_04294	846	519	617	783	1199	760	600	631	698	861	954	903	774.61	643	906	1.411	0.497	7.52916351354757e-05	0.000981976672093838	0.003	0.0214	0.01	0.01	TRUE	0.0655
CNAG_05262	3842	2256	2415	3101	4260	2958	2724	2745	2733	3411	3389	3515	3086.09	2734	3438	1.258	0.331	7.58481784588784e-05	0.000987336557213269	0	0.0163	0.0047	0.0047	TRUE	0.0046
CNAG_00818	642	488	551	752	1115	725	455	594	623	827	887	861	708.02	557	858	1.545	0.627	8.20076279786238e-05	0.00105736831359511	0.0129	0.022	0.0168	0.0168	TRUE	0.3167
CNAG_06898	4664	2705	3048	3870	5170	3667	3307	3291	3449	4257	4113	4357	3795.71	3349	4242	1.267	0.341	8.29141496755146e-05	0.00106500712708208	5e-04	0.016	0.0051	0.0051	TRUE	0.0088
CNAG_04842	1697	1041	1256	1499	2625	1644	1203	1267	1421	1649	2088	1953	1596.94	1297	1897	1.464	0.55	8.36592526832804e-05	0.00106986074137611	0.0098	0.0179	0.0134	0.0134	TRUE	0.1579
CNAG_07842	152	127	167	251	353	256	108	155	189	276	281	304	218.73	151	287	1.92	0.941	8.37652688986602e-05	0.00106986074137611	0.0336	0.0387	0.0361	0.0361	TRUE	0.6333
CNAG_04861	6709	4378	3677	6152	8182	5542	4758	5327	4160	6767	6509	6585	5684.3	4748	6620	1.394	0.48	8.50689165717814e-05	0.00108243413168822	0.0075	0.0155	0.0106	0.0106	TRUE	0.142
CNAG_00122	5337	3731	3268	4728	7409	4938	3785	4539	3698	5201	5894	5867	4830.65	4007	5654	1.411	0.497	8.74563290717852e-05	0.0011107281343911	0.0088	0.0157	0.0114	0.0114	TRUE	0.1634
CNAG_04142	311	295	507	2866	1729	978	221	359	574	3152	1376	1162	1140.53	385	1897	4.937	2.304	8.82511734990415e-05	0.00111872796013177	0.2472	0.0192	0.1124	0.2472	TRUE	2.3107
CNAG_03384	47	22	38	90	114	57	33	27	43	99	91	68	60.08	34	86	2.501	1.322	8.89247739191419e-05	0.00112516383716347	0.0209	0.1026	0.0615	0.0615	TRUE	0.2986
CNAG_05027	728	434	493	649	936	621	516	528	558	714	745	738	633.08	534	732	1.372	0.457	8.922591475802e-05	0.00112687179495138	0	0.0229	0.0081	0.0081	TRUE	0.0176
CNAG_03393	919	569	629	811	1199	794	652	692	712	892	954	943	807.51	685	930	1.359	0.442	9.28609218869797e-05	0.00116842814886363	0	0.0211	0.0079	0.0079	TRUE	0.0231
CNAG_00284	564	338	411	529	772	589	400	411	465	582	614	700	528.69	425	632	1.486	0.572	9.47301397254381e-05	0.0011809922934153	0.0058	0.0246	0.0135	0.0135	TRUE	0.1012
CNAG_07508	1739	1187	1225	1611	2299	1626	1233	1444	1386	1772	1829	1932	1599.41	1354	1844	1.363	0.447	9.55548805071533e-05	0.00118908843963214	0.0032	0.0179	0.0088	0.0088	TRUE	0.0761
CNAG_01076	159	99	103	178	255	154	113	120	117	196	203	183	155.23	117	194	1.668	0.738	9.80936926640804e-05	0.0012125120425211	0	0.0486	0.019	0.019	TRUE	0.0251
CNAG_02430	778	474	524	707	986	649	552	577	593	778	784	771	675.76	574	778	1.357	0.441	9.81523313689297e-05	0.0012125120425211	0	0.0224	0.0077	0.0077	TRUE	0.0143
CNAG_05003	846	541	793	929	1714	1063	600	658	897	1022	1364	1263	967.32	718	1216	1.695	0.761	0.000101125586490471	0.00124470730957963	0.0328	0.02	0.0265	0.0265	TRUE	0.5581
CNAG_00161	872	565	729	966	1397	843	618	687	825	1063	1111	1002	884.37	710	1059	1.493	0.579	0.000103841157341553	0.00127581653820727	0.0105	0.0206	0.0148	0.0148	TRUE	0.2353
CNAG_04065	609	284	360	499	800	505	432	346	407	549	636	600	495.02	395	595	1.504	0.589	0.000107865612310876	0.00131809834719344	0.0068	0.0253	0.0145	0.0145	TRUE	0.1328
CNAG_06797	1592	915	957	1261	1934	1233	1129	1113	1083	1387	1539	1465	1285.95	1108	1464	1.321	0.401	0.000112495834141562	0.00137220637976272	0.001	0.0187	0.007	0.007	TRUE	0.0252
CNAG_04631	1171	742	628	1051	1589	940	830	903	711	1156	1264	1117	996.81	815	1179	1.448	0.534	0.000112743535662514	0.0013727588130398	0.0076	0.0199	0.0127	0.0127	TRUE	0.1447
CNAG_02810	11973	7182	7971	10440	13218	9493	8490	8738	9019	11484	10516	11280	9921.07	8749	11093	1.268	0.342	0.000116859513488317	0.00141525217942459	0.0014	0.0151	0.0056	0.0056	TRUE	0.0255
CNAG_06652	446	298	366	475	697	492	316	363	414	522	554	585	459.09	364	554	1.524	0.608	0.000119990138787188	0.00144799487767742	0.0081	0.0261	0.0157	0.0157	TRUE	0.1645
CNAG_03670	2085	1177	1340	1660	2446	1734	1479	1432	1516	1826	1946	2060	1709.82	1476	1944	1.317	0.398	0.000121670893267777	0.00146540386097812	0.0016	0.0177	0.0071	0.0071	TRUE	0.0337
CNAG_07365	2211	1383	1372	1802	2921	1827	1568	1683	1552	1982	2324	2171	1879.95	1601	2159	1.349	0.432	0.00012197577554656	0.00146540386097812	0.0033	0.0174	0.0086	0.0086	TRUE	0.0622
CNAG_06015	215	111	176	253	363	225	152	135	199	278	289	267	220.18	162	278	1.717	0.78	0.000122565009504717	0.00146861465452472	0.012	0.0386	0.0248	0.0248	TRUE	0.3979
CNAG_00257	3965	2755	2847	3716	5260	3591	2812	3352	3221	4087	4185	4267	3653.98	3128	4180	1.337	0.419	0.00012668238420469	0.00151527324457885	0.0039	0.016	0.0083	0.0083	TRUE	0.0967
CNAG_04960	282	181	247	467	517	283	200	220	279	514	411	336	326.82	233	420	1.807	0.854	0.000132117910248399	0.00156647494284028	0.0331	0.0308	0.0325	0.0325	TRUE	0.1702
CNAG_02706	102	36	79	129	253	116	72	44	89	142	201	138	114.42	68	160	2.339	1.226	0.000134527931578992	0.00158949204175736	0.0654	0.0608	0.0638	0.0638	TRUE	0.7939
CNAG_01416	1813	746	996	1475	2179	1378	1286	908	1127	1622	1734	1637	1385.59	1107	1664	1.502	0.587	0.000137059398378875	0.00161377923577349	0.0142	0.0184	0.0163	0.0163	TRUE	0.2932
CNAG_05571	3688	2564	2896	3815	5008	3606	2615	3119	3277	4196	3984	4285	3579.46	3004	4155	1.384	0.469	0.000139663251023778	0.00163309684214356	0.0069	0.0161	0.0106	0.0106	TRUE	0.1577
CNAG_06896	2969	1655	1907	2391	3308	2416	2105	2014	2158	2630	2632	2871	2401.52	2092	2711	1.295	0.373	0.000141635958672023	0.00165331337644347	0.0013	0.0168	0.0065	0.0065	TRUE	0.032
CNAG_07686	1450	966	1028	1318	1920	1289	1028	1175	1163	1450	1527	1532	1312.58	1122	1503	1.341	0.423	0.000154255143131064	0.00177900416826727	0.0025	0.0186	0.0082	0.0082	TRUE	0.0669
CNAG_07892	83	120	188	371	426	325	59	146	213	408	339	386	258.46	139	378	2.728	1.448	0.000154502131393309	0.00177900416826727	0.1819	0.035	0.1005	0.1005	TRUE	0.9415
CNAG_06205	14394	8315	9736	12288	16048	11130	10207	10116	11016	13516	12767	13225	11808	10446	13169	1.261	0.334	0.000154817513695507	0.00177961419980157	0.0014	0.015	0.0055	0.0055	TRUE	0.0277
CNAG_03240	4557	2293	2477	3628	4747	3311	3231	2790	2803	3991	3776	3934	3420.88	2941	3900	1.325	0.406	0.000156028822256263	0.00178206746210282	0.0036	0.0161	0.008	0.008	TRUE	0.0917
CNAG_04365	3228	2002	2659	3403	4502	3089	2289	2436	3009	3743	3582	3670	3121.43	2578	3665	1.422	0.508	0.000155874869448394	0.00178206746210282	0.0106	0.0163	0.0127	0.0127	TRUE	0.2588
CNAG_07649	9147	4604	4981	7558	9486	6503	6486	5601	5636	8314	7547	7727	6885.15	5908	7863	1.33	0.412	0.000157339674624681	0.00179340785429343	0.0047	0.0153	0.0084	0.0084	TRUE	0.0901
CNAG_00837	1083	572	647	855	1251	914	768	696	732	940	995	1086	869.62	732	1007	1.374	0.459	0.000159334405867163	0.00181006020199515	0.0027	0.0207	0.0094	0.0094	TRUE	0.0545
CNAG_06984	1138	679	669	999	1290	891	807	826	757	1099	1026	1059	928.98	797	1061	1.331	0.413	0.000162387175135648	0.00184165522035112	0	0.0203	0.0075	0.0075	TRUE	0.0219
CNAG_03857	15665	8300	8942	11686	18053	11228	11108	10098	10118	12854	14362	13341	11980.33	10441	13519	1.295	0.373	0.000166779449670296	0.00188025971484215	0.003	0.015	0.007	0.007	TRUE	0.0383
CNAG_05637	1438	1013	1198	1503	2249	1482	1020	1232	1356	1653	1789	1761	1468.52	1203	1734	1.444	0.53	0.000166856423198404	0.00188025971484215	0.0098	0.0182	0.0136	0.0136	TRUE	0.2182
CNAG_00670	431	197	292	410	549	412	306	240	330	451	437	490	375.5	292	459	1.569	0.65	0.000172233484034521	0.00193072312185475	0.0105	0.0287	0.0187	0.0187	TRUE	0.2598
CNAG_04792	6527	3531	3037	5395	7469	4850	4628	4296	3436	5934	5942	5763	4999.99	4120	5880	1.427	0.513	0.000172140432550282	0.00193072312185475	0.011	0.0156	0.0132	0.0132	TRUE	0.2563
CNAG_04187	2028	1148	1225	1607	2320	1491	1438	1397	1386	1768	1846	1772	1600.97	1407	1795	1.276	0.351	0.000177417314945579	0.00196608534307339	0	0.0179	0.0057	0.0057	TRUE	0.0075
CNAG_01296	2045	1093	1465	1795	2532	1809	1450	1330	1658	1974	2014	2149	1762.64	1479	2046	1.383	0.468	0.000181769542897882	0.00201102942892894	0.0064	0.0176	0.0107	0.0107	TRUE	0.132
CNAG_07770	2616	1707	1991	2479	3412	2568	1855	2077	2253	2727	2714	3051	2446.21	2062	2831	1.374	0.458	0.000183853678452329	0.00202747259717674	0.0063	0.0167	0.0104	0.0104	TRUE	0.0948
CNAG_06060	4925	2652	3089	3778	5566	3738	3492	3227	3495	4156	4428	4442	3873.24	3405	4342	1.275	0.35	0.000184658235925074	0.0020330392143569	0.0013	0.0159	0.0061	0.0061	TRUE	0.0252
CNAG_02846	690	489	592	783	1124	717	489	595	670	861	894	852	726.92	585	869	1.49	0.576	0.000185899358818795	0.00204338646922053	0.0111	0.0219	0.0156	0.0156	TRUE	0.2514
CNAG_00193	5821	3402	4445	5264	7613	5806	4128	4139	5029	5790	6057	6899	5340.31	4432	6249	1.41	0.496	0.000189730721744152	0.00207876212418229	0.0108	0.0156	0.0125	0.0125	TRUE	0.1689
CNAG_05411	4598	2574	2246	3776	5468	3368	3261	3132	2541	4153	4350	4002	3573.17	2978	4168	1.4	0.485	0.000192748649817007	0.00210842152106281	0.0087	0.0161	0.0119	0.0119	TRUE	0.1991
CNAG_01313	1903	901	1078	1448	2269	1436	1349	1096	1220	1593	1805	1706	1461.59	1222	1701	1.391	0.476	0.000196952255028487	0.0021509342892161	0.0063	0.0182	0.0111	0.0111	TRUE	0.1026
CNAG_05830	1984	1125	1343	1612	2418	1682	1407	1369	1520	1773	1924	1999	1665.1	1432	1899	1.326	0.407	0.000197390548827889	0.00215225514815232	0.0024	0.0178	0.008	0.008	TRUE	0.0399
CNAG_01814	957	602	694	857	1307	860	679	732	785	943	1040	1022	866.77	732	1002	1.37	0.454	0.000201274254416466	0.00217979845321117	0.0029	0.0207	0.0096	0.0096	TRUE	0.0511
CNAG_02590	907	467	444	690	1229	732	643	568	502	759	978	870	720.04	571	869	1.52	0.604	0.000204972312984581	0.0022135704246201	0.0144	0.0219	0.0176	0.0176	TRUE	0.1337
CNAG_04919	407	218	366	457	739	456	289	265	414	503	588	542	433.4	323	544	1.689	0.756	0.000205328273789066	0.00221388927319149	0.0279	0.0268	0.0274	0.0274	TRUE	0.6828
CNAG_03522	419	306	367	522	737	439	297	372	415	574	586	522	461.13	361	561	1.557	0.639	0.000209715686847894	0.00225402819049511	0.0137	0.026	0.0191	0.0191	TRUE	0.2978
CNAG_05101	2770	1757	2197	2636	3872	2616	1964	2138	2486	2900	3080	3108	2612.68	2196	3029	1.38	0.465	0.000212513701948084	0.00227958326103874	0.0074	0.0166	0.011	0.011	TRUE	0.1614
CNAG_02935	1763	996	1055	1472	1910	1316	1250	1212	1194	1619	1519	1564	1393.01	1219	1567	1.285	0.362	0.000214149253421548	0.00229078901688476	0	0.0184	0.0062	0.0062	TRUE	0.0101
CNAG_01075	102	80	105	152	230	164	72	97	119	167	183	195	138.92	96	182	1.904	0.929	0.000214758924604231	0.00229369295537936	0.0234	0.0526	0.0373	0.0373	TRUE	0.5139
CNAG_01882	702	383	496	591	1048	673	498	466	561	650	834	800	634.75	508	761	1.498	0.583	0.000218366378776957	0.00232855468689516	0.0115	0.0229	0.0163	0.0163	TRUE	0.192
CNAG_01477	5704	3661	3597	4811	6516	4751	4045	4454	4070	5292	5184	5645	4781.66	4190	5374	1.283	0.359	0.000226124870936404	0.00240750215807016	0.0022	0.0157	0.0066	0.0066	TRUE	0.0369
CNAG_03534	375	212	261	362	486	338	266	258	295	398	387	402	334.27	273	396	1.448	0.535	0.000232188263293018	0.0024566315158397	0	0.0304	0.0121	0.0121	TRUE	0.0541
CNAG_05875	2280	990	1452	1923	2696	1946	1617	1204	1643	2115	2145	2312	1839.42	1488	2191	1.471	0.557	0.000238309032234959	0.00251354876612362	0.014	0.0175	0.016	0.016	TRUE	0.3303
CNAG_07954	67	32	49	97	110	84	48	39	55	107	88	100	72.65	47	98	2.064	1.045	0.000239564984475203	0.00252287224333979	0	0.0873	0.0426	0.0426	TRUE	0.1586
CNAG_02830	7095	4132	4745	5854	8511	5243	5031	5027	5369	6439	6771	6230	5811.22	5142	6480	1.26	0.334	0.000241215169860475	0.00253238588543923	0.0014	0.0155	0.0058	0.0058	TRUE	0.0189
CNAG_01759	131	71	78	143	188	125	93	86	88	157	150	149	120.49	89	152	1.698	0.764	0.000250651071333641	0.00261525471659193	0	0.0585	0.0224	0.0224	TRUE	0.0149
CNAG_07613	43	112	154	364	521	267	30	136	174	400	414	317	245.52	113	377	3.34	1.74	0.000251506460547707	0.00262014871802542	0.3247	0.0361	0.157	0.157	TRUE	4.0508
CNAG_01474	571	289	457	542	901	617	405	352	517	596	717	733	553.29	425	682	1.607	0.684	0.000253883851850523	0.00263487199399978	0.0229	0.0241	0.0233	0.0233	TRUE	0.4097
CNAG_05578	3417	749	1204	3464	4273	2424	2423	911	1362	3810	3399	2880	2464.43	1565	3363	2.147	1.102	0.000253587442498867	0.00263487199399978	0.1318	0.0167	0.0649	0.0649	TRUE	1.6474
CNAG_00095	913	599	849	1003	1587	1088	647	729	961	1103	1263	1293	999.24	779	1220	1.568	0.649	0.000259129927340099	0.00267491501860054	0.0237	0.0199	0.0216	0.0216	TRUE	0.4923
CNAG_05147	163	119	155	235	319	197	116	145	175	258	254	234	197.02	145	249	1.724	0.786	0.00026548624400148	0.00272807228305763	0.0163	0.0414	0.0279	0.0279	TRUE	0.3768
CNAG_04525	1784	936	1073	1377	1979	1382	1265	1139	1214	1515	1574	1642	1391.52	1206	1577	1.306	0.386	0.000270513817363874	0.00277133641897552	0.0014	0.0184	0.0073	0.0073	TRUE	0.0281
CNAG_00442	3578	2721	3339	5240	5714	3976	2537	3311	3778	5764	4546	4724	4109.96	3209	5011	1.562	0.644	0.000276807779955722	0.00281712859702128	0.0273	0.0159	0.0223	0.0223	TRUE	0.4104
CNAG_00632	3491	1692	1936	2705	3766	2475	2476	2059	2191	2975	2996	2941	2606.16	2242	2971	1.324	0.405	0.000277376425214432	0.00281712859702128	0.004	0.0166	0.0086	0.0086	TRUE	0.1027
CNAG_00371	789	383	425	651	922	570	560	466	481	716	733	677	605.54	502	709	1.409	0.495	0.000285081086611058	0.00287887317004207	0.0041	0.0233	0.0117	0.0117	TRUE	0.1229
CNAG_05646	1022	591	814	944	1495	1109	725	719	921	1038	1189	1318	985.04	788	1182	1.5	0.585	0.000285255495468633	0.00287887317004207	0.0161	0.0199	0.0177	0.0177	TRUE	0.2549
CNAG_04603	363	159	264	347	535	357	257	193	299	382	426	424	330.18	250	411	1.641	0.715	0.000287523352592257	0.00289614790042155	0.0195	0.0306	0.0247	0.0247	TRUE	0.4071
CNAG_02758	317	138	168	321	358	264	225	168	190	353	285	314	255.73	194	317	1.623	0.699	0.00029106334574887	0.00291579263053004	0.0126	0.0353	0.0226	0.0226	TRUE	0.2218
CNAG_05544	881	426	481	720	1064	629	625	518	544	792	846	747	678.85	562	795	1.412	0.498	0.000290432980288796	0.00291579263053004	0.0053	0.0224	0.012	0.012	TRUE	0.1154
CNAG_02910	472	252	534	618	1039	789	335	307	604	680	827	938	614.9	415	815	1.964	0.974	0.0002951964312854	0.00294415028967291	0.0801	0.0232	0.0503	0.0503	TRUE	1.1466
CNAG_03675	3685	2097	2781	3430	4576	3241	2613	2551	3147	3773	3640	3851	3262.57	2770	3755	1.355	0.439	0.000296557075743916	0.00295337751497098	0.0069	0.0162	0.0103	0.0103	TRUE	0.1704
CNAG_07975	597	255	334	555	746	430	423	310	378	610	593	511	471.07	370	571	1.539	0.622	0.000300341817683205	0.00298668358875	0.0138	0.0258	0.0191	0.0191	TRUE	0.2252
CNAG_04382	2931	1748	1790	2383	3216	2169	2078	2127	2025	2621	2558	2577	2331.24	2077	2585	1.245	0.316	0.000316141992825014	0.00312547375413884	0	0.0168	0.0051	0.0051	TRUE	0.0056
CNAG_05020	363	200	247	338	460	331	257	243	279	372	366	393	318.54	260	377	1.449	0.535	0.000321392699310998	0.0031635490373399	0	0.0312	0.0126	0.0126	TRUE	0.0444
CNAG_03696	175	141	196	269	399	268	124	172	222	296	317	318	241.53	173	310	1.811	0.857	0.000325341146516795	0.00318393023907201	0.0363	0.0365	0.0364	0.0364	TRUE	0.397
